"Seq","Source","BreakSet","DatasetNo","SetNo","SetNoInData","Type","Model","Treat","%BreakSet","Year","Predecessor","Successor","%SegmentFound","Ti","Shift","%YearOverall","Modal Year","ModalValue","SecondModalYear","SecondModalValue","SegmentTrend","PreTrend",PostTrend","ShiftFromTrends","30YearTrend","15YrTi","15YearShift","30Yr Mode","30YrModePct","30YrMode2","30YrMode2%","Stability",":","ModelGroup","GroupCode","GroupNum","Model","GroupModNum","ModelNum","EnsembleCode","EnsembleNum","Scenario",":","Byear","slope1","Pr(slope1)","Sig(slope1)","Rsq(slope1)","slope2","Pr(slope2)","Sig(slope2)","Rsq(slope2)","non-trend-shift","Pr(non-trend-shift)","Sig(non-trend-shift)",":","PrTrends","sig(Trends)","Pr(shifts)","sig(shifts)",Pr(Regime)","sig(Regime)","Modal"
762,r6i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_023.dat.final.csv,"[1861.0, 1916, 1963, 1974, 1996, 2011, 2020, 2037, 2071, 2100.0]",57,100,2,r6i1p1,CSIRO-Mk3-6-0,RCP2.6,50,1974,1963,1996,50,15.9554731276,0.200028235694,50,1974,0.85,1973,0.13,0.00930616364735,0.0173786363572,0.00196271407813,0.0904893941337,0.0152960416751,9.01014974016,0.153989475725,1974,0.86,1975,0.05,0.83 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r6i1p1 , 1106 , RCP2.6 ,":" , 1974.0 , 0.01738 , 0.040000,**   , 0.3898 , 0.001963 , 0.570000,N/S  , 0.01642 , 0.090489 , 0.189000,N/S  , : , 0.116000,N/S , 0.189000,N/S  , 0.029220,**  ,"Y"
763,r6i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_023.dat.final.csv,"[1861.0, 1916, 1963, 1974, 1996, 2011, 2020, 2037, 2071, 2100.0]",57,100,2,r6i1p1,CSIRO-Mk3-6-0,RCP2.6,50,1996,1974,2011,50,25.4343579229,0.384102595945,100,1996,0.79,1995,0.18,0.0167660561849,0.00196271407813,0.0209527975995,0.194280990129,0.025412083346,7.90326836909,0.28352915968,1995,0.85,1996,0.13,0.73 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r6i1p1 , 1106 , RCP2.6 ,":" , 1996.0 , 0.001963 , 0.570000,N/S  , 0.01642 , 0.02095 , 0.015500,**   , 0.3734 , 0.194281 , 0.015460,**   , : , 0.018280,**  , 0.015460,**   , 0.000436,****,"Y"
764,r6i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_023.dat.final.csv,"[1861.0, 1916, 1963, 1974, 1996, 2011, 2020, 2037, 2071, 2100.0]",57,100,2,r6i1p1,CSIRO-Mk3-6-0,RCP2.6,50,2011,1996,2020,100,15.1713909501,0.364010385167,100,2011,0.88,2003,0.04,0.0270165289722,0.0209527975995,0.0122849999341,0.154351713378,0.0239613970522,11.8091722999,0.244555349919,2011,0.84,2012,0.15,0.72 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r6i1p1 , 1106 , RCP2.6 ,":" , 2011.0 , 0.02095 , 0.015500,**   , 0.3734 , 0.01228 , 0.270000,N/S  , 0.1699 , 0.154352 , 0.132000,N/S  , : , 0.592000,N/S , 0.132000,N/S  , 0.305500,N/S ,"Y"
765,r6i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_023.dat.final.csv,"[1861.0, 1916, 1963, 1974, 1996, 2011, 2020, 2037, 2071, 2100.0]",57,100,2,r6i1p1,CSIRO-Mk3-6-0,RCP2.6,50,2020,2011,2037,100,17.4842681116,0.335745799663,100,2020,0.86,2021,0.12,0.0220003589747,0.0122849999341,0.0145905433135,0.15268868341,0.0268219607608,10.4653912134,0.25408491798,2020,0.96,2019,0.01,0.81 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r6i1p1 , 1106 , RCP2.6 ,":" , 2020.0 , 0.01228 , 0.270000,N/S  , 0.1699 , 0.01459 , 0.008840,***  , 0.3762 , 0.152689 , 0.050300,*    , : , 0.858620,N/S , 0.050300,*    , 0.113800,N/S ,"Y"
766,r6i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_023.dat.final.csv,"[1861.0, 1916, 1963, 1974, 1996, 2011, 2020, 2037, 2071, 2100.0]",57,100,2,r6i1p1,CSIRO-Mk3-6-0,RCP2.6,50,2037,2020,2071,100,32.4908925109,0.30793386767,100,2037,0.97,2033,0.02,0.00936162141442,0.0145905433135,0.00268050674395,0.14335992265,0.0263936642338,9.13101139586,0.232420180402,2037,0.88,2033,0.11,0.79 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r6i1p1 , 1106 , RCP2.6 ,":" , 2037.0 , 0.01459 , 0.008840,***  , 0.3762 , 0.002681 , 0.138000,N/S  , 0.06748 , 0.14336 , 0.017400,**   , : , 0.027800,**  , 0.017400,**   , 0.000167,****,"Y"
767,r6i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_023.dat.final.csv,"[1861.0, 1916, 1963, 1974, 1996, 2011, 2020, 2037, 2071, 2100.0]",57,100,2,r6i1p1,CSIRO-Mk3-6-0,RCP2.6,50,2071,2037,2100.0,100,34.8583811657,0.279709590563,100,2071,0.98,2073,0.02,0.00781521737841,0.00268050674395,0.00794742611201,0.116279060594,0.0206366911914,10.2846715838,0.202046281429,2071,0.99,2073,0.01,0.95 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r6i1p1 , 1106 , RCP2.6 ,":" , 2071.0 , 0.002681 , 0.138000,N/S  , 0.06748 , 0.007947 , 0.011700,**   , 0.2133 , 0.116279 , 0.053650,*    , : , 0.114220,N/S , 0.053650,*    , 0.026990,**  ,"Y"
"Seq","Source","BreakSet","DatasetNo","SetNo","SetNoInData","Type","Model","Treat","%BreakSet","Year","Predecessor","Successor","%SegmentFound","Ti","Shift","%YearOverall","Modal Year","ModalValue","SecondModalYear","SecondModalValue","SegmentTrend","PreTrend",PostTrend","ShiftFromTrends","30YearTrend","15YrTi","15YearShift","30Yr Mode","30YrModePct","30YrMode2","30YrMode2%","Stability",":","ModelGroup","GroupCode","GroupNum","Model","GroupModNum","ModelNum","EnsembleCode","EnsembleNum","Scenario",":","Byear","slope1","Pr(slope1)","Sig(slope1)","Rsq(slope1)","slope2","Pr(slope2)","Sig(slope2)","Rsq(slope2)","non-trend-shift","Pr(non-trend-shift)","Sig(non-trend-shift)",":","PrTrends","sig(Trends)","Pr(shifts)","sig(shifts)",Pr(Regime)","sig(Regime)","Modal"
768,r7i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_024.dat.final.csv,"[1861.0, 1865, 1919, 1999, 2018, 2031, 2073, 2100.0]",58,101,1,r7i1p1,CSIRO-Mk3-6-0,RCP2.6,38,1865,1861.0,1919,54,13.2815062899,0.149599227764,54,1866,0.51,1865,0.49,0.00185763052625,0.00219749998301,0.000767233338261,0.135231268324,0.0240891025554,9.22734417854,0.174664672614,1866,0.82,1865,0.15,0.51 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r7i1p1 , 1107 , RCP2.6 ,":" , 1865.0 , 0.002197 , 0.901000,N/S  , 0.006093 , 0.0007672 , 0.315000,N/S  , 0.0194 , 0.1352 , 0.058400,*    , : , 0.957800,N/S , 0.058400,*    , 0.013930,**  ,"N"
769,r7i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_024.dat.final.csv,"[1861.0, 1865, 1919, 1999, 2018, 2031, 2073, 2100.0]",58,101,1,r7i1p1,CSIRO-Mk3-6-0,RCP2.6,38,1919,1865,1999,54,73.4669756529,0.237131690737,100,1919,1.0,0,0,0.0028297819592,0.000767233338261,0.00106325304486,0.173616591464,0.0134112255045,6.92350778022,0.159409886483,1919,0.93,1918,0.06,0.95 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r7i1p1 , 1107 , RCP2.6 ,":" , 1919.0 , 0.0007672 , 0.315000,N/S  , 0.0194 , 0.001063 , 0.058700,*    , 0.04507 , 0.1736 , 0.000005,**** , : , 0.776000,N/S , 0.000005,**** , 0.000016,****,"N"
770,r7i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_024.dat.final.csv,"[1861.0, 1865, 1919, 1999, 2018, 2031, 2073, 2100.0]",58,101,1,r7i1p1,CSIRO-Mk3-6-0,RCP2.6,38,1999,1919,2018,100,81.97573753,0.664665135103,100,1999,1.0,0,0,0.00687063347689,0.00106325304486,0.00849011695616,0.537959512882,0.0637182107907,12.766230976,0.578038282641,1999,0.94,1998,0.06,1.0 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r7i1p1 , 1107 , RCP2.6 ,":" , 1999.0 , 0.001063 , 0.058700,*    , 0.04507 , 0.00849 , 0.089100,*    , 0.1606 , 0.53796 , 0.000000,**** , : , 0.125900,N/S , 0.000000,**** , 0.000000,****,"N"
771,r7i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_024.dat.final.csv,"[1861.0, 1865, 1919, 1999, 2018, 2031, 2073, 2100.0]",58,101,1,r7i1p1,CSIRO-Mk3-6-0,RCP2.6,38,2018,1999,2031,76,18.2210670805,0.290525333121,100,2018,0.96,2019,0.03,0.0160668988171,0.00849011695616,0.0179997252604,0.0867826382881,0.0191577573197,7.82767557803,0.202652193081,2018,0.93,2013,0.03,0.98 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r7i1p1 , 1107 , RCP2.6 ,":" , 2018.0 , 0.00849 , 0.089100,*    , 0.1606 , 0.018 , 0.054700,*    , 0.2958 , 0.086783 , 0.303800,N/S  , : , 0.329900,N/S , 0.303800,N/S  , 0.213900,N/S ,"N"
772,r7i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_024.dat.final.csv,"[1861.0, 1865, 1919, 1999, 2018, 2031, 2073, 2100.0]",58,101,1,r7i1p1,CSIRO-Mk3-6-0,RCP2.6,38,2031,2018,2073,76,39.3687660769,0.421389195734,76,2031,0.99,2032,0.01,0.00983130350961,0.0179997252604,0.00289693771354,0.251367167089,0.0319624264944,9.1086368253,0.293746109635,2031,0.82,2029,0.1,0.63 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r7i1p1 , 1107 , RCP2.6 ,":" , 2031.0 , 0.018 , 0.054700,*    , 0.2958 , 0.002897 , 0.028600,**   , 0.1142 , 0.251367 , 0.000212,**** , : , 0.056936,*   , 0.000212,**** , 0.000000,****,"N"
773,r7i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_024.dat.final.csv,"[1861.0, 1865, 1919, 1999, 2018, 2031, 2073, 2100.0]",58,101,1,r7i1p1,CSIRO-Mk3-6-0,RCP2.6,38,2073,2031,2100.0,76,37.7279887169,0.233731940416,100,2073,0.99,2072,0.01,0.00589684539175,0.00289693771354,0.00675353580773,0.0796767015985,0.0119199387455,6.5846262921,0.159625627845,2073,0.8,2072,0.19,0.83 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r7i1p1 , 1107 , RCP2.6 ,":" , 2073.0 , 0.002897 , 0.028600,**   , 0.1142 , 0.006754 , 0.004370,***  , 0.282 , 0.079677 , 0.098780,*    , : , 0.150700,N/S , 0.098780,*    , 0.024310,**  ,"N"
774,r7i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_024.dat.final.csv,"[1861.0, 1866, 1919, 1999, 2018, 2029, 2038, 2073, 2100.0]",58,102,2,r7i1p1,CSIRO-Mk3-6-0,RCP2.6,8,1866,1861.0,1919,46,13.2815062899,0.149599227764,46,1866,0.51,1865,0.49,0.00185763052625,0.0133149999948,0.000645364321758,0.0973834965645,0.0185258974226,9.0633042192,0.162912291853,1866,0.69,1865,0.3,0.49 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r7i1p1 , 1107 , RCP2.6 ,":" , 1866.0 , 0.01332 , 0.343000,N/S  , 0.2238 , 0.0006454 , 0.413000,N/S  , 0.01318 , 0.09738 , 0.145000,N/S  , : , 0.536000,N/S , 0.145000,N/S  , 0.013460,**  ,"N"
775,r7i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_024.dat.final.csv,"[1861.0, 1866, 1919, 1999, 2018, 2029, 2038, 2073, 2100.0]",58,102,2,r7i1p1,CSIRO-Mk3-6-0,RCP2.6,8,1919,1866,1999,46,72.2803998197,0.235466233914,100,1919,1.0,0,0,0.00281965611978,0.000645364321758,0.00106325304486,0.175728987749,0.0134112255045,6.92350778022,0.159409886483,1919,0.93,1918,0.06,0.95 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r7i1p1 , 1107 , RCP2.6 ,":" , 1919.0 , 0.0006454 , 0.413000,N/S  , 0.01318 , 0.001063 , 0.058700,*    , 0.04507 , 0.1757 , 0.000005,**** , : , 0.695700,N/S , 0.000005,**** , 0.000016,****,"N"
776,r7i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_024.dat.final.csv,"[1861.0, 1866, 1919, 1999, 2018, 2029, 2038, 2073, 2100.0]",58,102,2,r7i1p1,CSIRO-Mk3-6-0,RCP2.6,8,1999,1919,2018,100,81.97573753,0.664665135103,100,1999,1.0,0,0,0.00687063347689,0.00106325304486,0.00849011695616,0.537959512882,0.0637182107907,12.766230976,0.578038282641,1999,0.94,1998,0.06,1.0 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r7i1p1 , 1107 , RCP2.6 ,":" , 1999.0 , 0.001063 , 0.058700,*    , 0.04507 , 0.00849 , 0.089100,*    , 0.1606 , 0.53796 , 0.000000,**** , : , 0.125900,N/S , 0.000000,**** , 0.000000,****,"N"
777,r7i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_024.dat.final.csv,"[1861.0, 1866, 1919, 1999, 2018, 2029, 2038, 2073, 2100.0]",58,102,2,r7i1p1,CSIRO-Mk3-6-0,RCP2.6,8,2018,1999,2029,24,16.4247912798,0.26421740866,100,2018,0.99,2019,0.01,0.0150497849385,0.00849011695616,0.0138717424402,0.103125318792,0.0191577573197,7.82767557803,0.202652193081,2018,0.93,2013,0.03,0.98 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r7i1p1 , 1107 , RCP2.6 ,":" , 2018.0 , 0.00849 , 0.089100,*    , 0.1606 , 0.01387 , 0.178000,N/S  , 0.1913 , 0.103125 , 0.234000,N/S  , : , 0.637000,N/S , 0.234000,N/S  , 0.250100,N/S ,"N"
778,r7i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_024.dat.final.csv,"[1861.0, 1866, 1919, 1999, 2018, 2029, 2038, 2073, 2100.0]",58,102,2,r7i1p1,CSIRO-Mk3-6-0,RCP2.6,8,2029,2018,2038,24,12.0300693895,0.31130792047,24,2029,0.45,2031,0.44,0.026171716799,0.0138717424402,0.0113945834063,0.18063049201,0.0387082230574,9.54029339551,0.338848917828,2031,0.56,2026,0.19,0.42 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r7i1p1 , 1107 , RCP2.6 ,":" , 2029.0 , 0.01387 , 0.178000,N/S  , 0.1913 , 0.01139 , 0.573000,N/S  , 0.04765 , 0.18063 , 0.132000,N/S  , : , 0.902000,N/S , 0.132000,N/S  , 0.299500,N/S ,"N"
779,r7i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_024.dat.final.csv,"[1861.0, 1866, 1919, 1999, 2018, 2029, 2038, 2073, 2100.0]",58,102,2,r7i1p1,CSIRO-Mk3-6-0,RCP2.6,8,2038,2029,2073,24,12.7043973603,0.162684982713,24,2038,0.97,2032,0.03,0.00413549741644,0.0113945834063,0.000897539683751,0.0998752376769,0.0141951102983,5.89264267823,0.243921612231,2032,0.91,2038,0.04,0.68 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r7i1p1 , 1107 , RCP2.6 ,":" , 2038.0 , 0.01139 , 0.573000,N/S  , 0.04765 , 0.0008975 , 0.568000,N/S  , 0.01 , 0.09988 , 0.185000,N/S  , : , 0.447000,N/S , 0.185000,N/S  , 0.040910,**  ,"N"
780,r7i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_024.dat.final.csv,"[1861.0, 1866, 1919, 1999, 2018, 2029, 2038, 2073, 2100.0]",58,102,2,r7i1p1,CSIRO-Mk3-6-0,RCP2.6,8,2073,2038,2100.0,24,33.7451743071,0.212529009871,100,2073,1.0,0,0,0.00579003907634,0.000897539683751,0.00675353580773,0.103308964421,0.0119199387455,6.5846262921,0.159625627845,2073,0.8,2072,0.19,0.83 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r7i1p1 , 1107 , RCP2.6 ,":" , 2073.0 , 0.0008975 , 0.568000,N/S  , 0.01 , 0.006754 , 0.004370,***  , 0.282 , 0.103309 , 0.030840,**   , : , 0.034210,**  , 0.030840,**   , 0.003168,*** ,"N"
781,r7i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_024.dat.final.csv,"[1861.0, 1866, 1919, 1999, 2018, 2031, 2073, 2100.0]",58,103,3,r7i1p1,CSIRO-Mk3-6-0,RCP2.6,38,1866,1861.0,1919,46,13.2815062899,0.149599227764,46,1866,0.51,1865,0.49,0.00185763052625,0.0133149999948,0.000645364321758,0.0973834965645,0.0185258974226,9.0633042192,0.162912291853,1866,0.69,1865,0.3,0.49 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r7i1p1 , 1107 , RCP2.6 ,":" , 1866.0 , 0.01332 , 0.343000,N/S  , 0.2238 , 0.0006454 , 0.413000,N/S  , 0.01318 , 0.09738 , 0.145000,N/S  , : , 0.536000,N/S , 0.145000,N/S  , 0.013460,**  ,"Y"
782,r7i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_024.dat.final.csv,"[1861.0, 1866, 1919, 1999, 2018, 2031, 2073, 2100.0]",58,103,3,r7i1p1,CSIRO-Mk3-6-0,RCP2.6,38,1919,1866,1999,46,72.2803998197,0.235466233914,100,1919,1.0,0,0,0.00281965611978,0.000645364321758,0.00106325304486,0.175728987749,0.0134112255045,6.92350778022,0.159409886483,1919,0.93,1918,0.06,0.95 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r7i1p1 , 1107 , RCP2.6 ,":" , 1919.0 , 0.0006454 , 0.413000,N/S  , 0.01318 , 0.001063 , 0.058700,*    , 0.04507 , 0.1757 , 0.000005,**** , : , 0.695700,N/S , 0.000005,**** , 0.000016,****,"Y"
783,r7i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_024.dat.final.csv,"[1861.0, 1866, 1919, 1999, 2018, 2031, 2073, 2100.0]",58,103,3,r7i1p1,CSIRO-Mk3-6-0,RCP2.6,38,1999,1919,2018,100,81.97573753,0.664665135103,100,1999,1.0,0,0,0.00687063347689,0.00106325304486,0.00849011695616,0.537959512882,0.0637182107907,12.766230976,0.578038282641,1999,0.94,1998,0.06,1.0 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r7i1p1 , 1107 , RCP2.6 ,":" , 1999.0 , 0.001063 , 0.058700,*    , 0.04507 , 0.00849 , 0.089100,*    , 0.1606 , 0.53796 , 0.000000,**** , : , 0.125900,N/S , 0.000000,**** , 0.000000,****,"Y"
784,r7i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_024.dat.final.csv,"[1861.0, 1866, 1919, 1999, 2018, 2031, 2073, 2100.0]",58,103,3,r7i1p1,CSIRO-Mk3-6-0,RCP2.6,38,2018,1999,2031,76,18.2210670805,0.290525333121,100,2018,0.96,2019,0.03,0.0160668988171,0.00849011695616,0.0179997252604,0.0867826382881,0.0191577573197,7.82767557803,0.202652193081,2018,0.93,2013,0.03,0.98 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r7i1p1 , 1107 , RCP2.6 ,":" , 2018.0 , 0.00849 , 0.089100,*    , 0.1606 , 0.018 , 0.054700,*    , 0.2958 , 0.086783 , 0.303800,N/S  , : , 0.329900,N/S , 0.303800,N/S  , 0.213900,N/S ,"Y"
785,r7i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_024.dat.final.csv,"[1861.0, 1866, 1919, 1999, 2018, 2031, 2073, 2100.0]",58,103,3,r7i1p1,CSIRO-Mk3-6-0,RCP2.6,38,2031,2018,2073,76,39.3687660769,0.421389195734,76,2031,0.99,2032,0.01,0.00983130350961,0.0179997252604,0.00289693771354,0.251367167089,0.0319624264944,9.1086368253,0.293746109635,2031,0.82,2029,0.1,0.63 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r7i1p1 , 1107 , RCP2.6 ,":" , 2031.0 , 0.018 , 0.054700,*    , 0.2958 , 0.002897 , 0.028600,**   , 0.1142 , 0.251367 , 0.000212,**** , : , 0.056936,*   , 0.000212,**** , 0.000000,****,"Y"
786,r7i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_024.dat.final.csv,"[1861.0, 1866, 1919, 1999, 2018, 2031, 2073, 2100.0]",58,103,3,r7i1p1,CSIRO-Mk3-6-0,RCP2.6,38,2073,2031,2100.0,76,37.7279887169,0.233731940416,100,2073,0.99,2072,0.01,0.00589684539175,0.00289693771354,0.00675353580773,0.0796767015985,0.0119199387455,6.5846262921,0.159625627845,2073,0.8,2072,0.19,0.83 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r7i1p1 , 1107 , RCP2.6 ,":" , 2073.0 , 0.002897 , 0.028600,**   , 0.1142 , 0.006754 , 0.004370,***  , 0.282 , 0.079677 , 0.098780,*    , : , 0.150700,N/S , 0.098780,*    , 0.024310,**  ,"Y"
787,r7i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_024.dat.final.csv,"[1861.0, 1865, 1919, 1999, 2018, 2029, 2038, 2073, 2100.0]",58,104,4,r7i1p1,CSIRO-Mk3-6-0,RCP2.6,16,1865,1861.0,1919,54,13.2815062899,0.149599227764,54,1866,0.51,1865,0.49,0.00185763052625,0.00219749998301,0.000767233338261,0.135231268324,0.0240891025554,9.22734417854,0.174664672614,1866,0.82,1865,0.15,0.51 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r7i1p1 , 1107 , RCP2.6 ,":" , 1865.0 , 0.002197 , 0.901000,N/S  , 0.006093 , 0.0007672 , 0.315000,N/S  , 0.0194 , 0.1352 , 0.058400,*    , : , 0.957800,N/S , 0.058400,*    , 0.013930,**  ,"N"
788,r7i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_024.dat.final.csv,"[1861.0, 1865, 1919, 1999, 2018, 2029, 2038, 2073, 2100.0]",58,104,4,r7i1p1,CSIRO-Mk3-6-0,RCP2.6,16,1919,1865,1999,54,73.4669756529,0.237131690737,100,1919,1.0,0,0,0.0028297819592,0.000767233338261,0.00106325304486,0.173616591464,0.0134112255045,6.92350778022,0.159409886483,1919,0.93,1918,0.06,0.95 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r7i1p1 , 1107 , RCP2.6 ,":" , 1919.0 , 0.0007672 , 0.315000,N/S  , 0.0194 , 0.001063 , 0.058700,*    , 0.04507 , 0.1736 , 0.000005,**** , : , 0.776000,N/S , 0.000005,**** , 0.000016,****,"N"
789,r7i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_024.dat.final.csv,"[1861.0, 1865, 1919, 1999, 2018, 2029, 2038, 2073, 2100.0]",58,104,4,r7i1p1,CSIRO-Mk3-6-0,RCP2.6,16,1999,1919,2018,100,81.97573753,0.664665135103,100,1999,1.0,0,0,0.00687063347689,0.00106325304486,0.00849011695616,0.537959512882,0.0637182107907,12.766230976,0.578038282641,1999,0.94,1998,0.06,1.0 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r7i1p1 , 1107 , RCP2.6 ,":" , 1999.0 , 0.001063 , 0.058700,*    , 0.04507 , 0.00849 , 0.089100,*    , 0.1606 , 0.53796 , 0.000000,**** , : , 0.125900,N/S , 0.000000,**** , 0.000000,****,"N"
790,r7i1p1_CSIRO-Mk3-6-0_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_024.dat.final.csv,"[1861.0, 1865, 1919, 1999, 2018, 2029, 2038, 2073, 2100.0]",58,104,4,r7i1p1,CSIRO-Mk3-6-0,RCP2.6,16,2018,1999,2029,24,16.4247912798,0.26421740866,100,2018,0.99,2019,0.01,0.0150497849385,0.00849011695616,0.0138717424402,0.103125318792,0.0191577573197,7.82767557803,0.202652193081,2018,0.93,2013,0.03,0.98 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r7i1p1 , 1107 , RCP2.6 ,":" , 2018.0 , 0.00849 , 0.089100,*    , 0.1606 , 0.01387 , 0.178000,N/S  , 0.1913 , 0.103125 , 0.234000,N/S  , : , 0.637000,N/S , 0.234000,N/S  , 0.250100,N/S ,"N"
