Row,Seq,Type,Model,PctBreakSet,Year,ChangeYear,Predecessor,Successor,Ti,Shift,SegmentTrend,PreTrend,PostTrend,ShiftFromTrends,30YearTrend,slope1,Pr_slope1_,Sig_slope1_,Rsq_slope1_,slope2,Pr_slope2_,Sig_slope2_,Rsq_slope2_,non-trend-shift,Pr_non-trend-shift_,Sig_non-trend-shift_,PrTrends,sig_Trends_,Pr_shifts_,sig_shifts_,Pr_Regime_,sig_Regime_,PostShLen,PreShLen,is96-98,ECS,is96-2005,is2006-15,is2016-25,is2026-35,is2036-45,is2046-55,is2056-65,is2066-75,is2076-85,is2086-95,FollowingShift,ShTrend/Sfift,isPre2006,DeltaSh
2126,2057,r3i1p1,IPSL-CM5A-LR,76,1935,1936,1913,1982,25.59848796,0.230585076,0.004059002,0.003047044,-0.001264677,0.229177742,0.017281621,0.003047,0.225,N/S  ,0.07276,-0.001265,0.474,N/S  ,0.01143,0.229178,0.00219,***  ,0.39089,N/S ,0.00219,***  ,0.000296,****,47,22,FALSE,4.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.45301474,0.993896682,TRUE,0.001407334
347,334,r1i1p1,CNRM-CM5,72,1935,1936,1902,1985,35.18059979,0.184808857,0.003035477,0.000533744,-0.000864752,0.19778212,0.017509602,0.0005337,0.779,N/S  ,0.002574,-0.0008648,0.42,N/S  ,0.01359,0.1977821,0.000077,**** ,0.528,N/S ,0.000077,**** ,0.000072,****,50,33,FALSE,3.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.293760599,1.070198275,TRUE,-0.012973263
1156,1114,r1i1p3,GISS-E2-H,48,1935,1936,1917,1971,21.80178585,0.12487861,0.003032669,0.003902251,-0.000650071,0.103597685,0.008217888,0.003902,0.311,N/S  ,0.06415,-0.0006501,0.545,N/S  ,0.01087,0.1035977,0.0138,**   ,0.1935,N/S ,0.0138,**   ,0.001645,*** ,36,18,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.177414435,0.829587109,TRUE,0.021280925
2570,2484,r4i1p3,GISS-E2-H,85,1935,1936,1914,1976,40.41000282,0.208929015,0.004910449,0.0051796,0.00064889,0.143140635,0.013356975,0.00518,0.0327,**   ,0.2183,0.0006489,0.508,N/S  ,0.01131,0.1431406,0.000282,**** ,0.097695,*   ,0.000282,**** ,0.000005,****,41,21,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.206757575,0.685116115,TRUE,0.06578838
2808,2715,r5i1p2,GISS-E2-H,55,1935,1936,1915,1973,24.14679952,0.135415959,0.002924755,0.004332348,-0.001497786,0.123585152,0.007126042,0.004332,0.0527,*    ,0.1928,-0.001498,0.234,N/S  ,0.03907,0.123585,0.00375,***  ,0.06676,*   ,0.00375,***  ,0.000096,****,38,20,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.152105897,0.912633584,TRUE,0.011830807
787,760,r1i1p1,HadGEM2-ES,52,1936,1937,1915,1953,18.21632324,0.166541784,0.005357026,-0.00754942,0.001266828,0.230900133,0.023230086,-0.007549,0.0101,**   ,0.3004,0.001267,0.777,N/S  ,0.005503,0.2309,0.000118,**** ,0.082753,*   ,0.000118,**** ,0.000049,****,17,21,FALSE,4.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.279147308,1.386439652,TRUE,-0.064358349
935,904,r1i1p1,IPSL-CM5B-LR,100,1936,1937,1904,1961,29.31254283,0.186117052,0.005733788,0.003251948,0.003957631,0.084257239,0.004665673,0.003252,0.0848,*    ,0.09577,0.003958,0.0606,*    ,0.1448,0.0842572,0.0744,*    ,0.8087,N/S ,0.0744,*    ,0.1598,N/S ,25,32,FALSE,2.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.1462925,0.452711012,TRUE,0.101859813
2508,2424,r4i1p2,GISS-E2-H,87,1936,1937,1909,1985,38.38812016,0.162884005,0.002953468,0.003975803,-0.00064389,0.127406323,0.012979743,0.003976,0.0281,**   ,0.1786,-0.0006439,0.423,N/S  ,0.01372,0.1274063,0.000664,**** ,0.024952,**  ,0.000664,**** ,0.000003,****,49,27,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.215451459,0.78219051,TRUE,0.035477682
2859,2764,r5i1p3,GISS-E2-H,97,1936,1937,1915,1976,19.3486021,0.101330897,0.002326819,0.002420601,-5.63445E-05,0.077988589,0.01085988,0.002421,0.128,N/S  ,0.1174,-0.00005634,0.96,N/S  ,0.00006557,0.07799,0.0445,**   ,0.3731,N/S ,0.0445,**   ,0.02039,**  ,40,21,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.250428863,0.769642738,TRUE,0.023342308
2434,2355,r4i1p1,CSIRO-Mk3-6-0,99,1937,1938,1915,1963,16.64065128,0.118942998,0.003053768,-0.00212067,-0.002594409,0.175485579,0.008961374,-0.002121,0.351,N/S  ,0.04362,-0.002594,0.292,N/S  ,0.0461,0.1754856,0.00053,**** ,0.89181,N/S ,0.00053,**** ,0.00207,*** ,26,22,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.300612203,1.475375448,TRUE,-0.056542581
1805,1748,r2i1p2,GISS-E2-H,61,1937,1938,1915,1962,26.65095924,0.120794266,0.004822622,0.005922807,0.002495341,0.026161803,0.006937384,0.005923,0.000508,**** ,0.4614,0.002495,0.0588,*    ,0.1467,0.026162,0.3138,N/S  ,0.081,*   ,0.3138,N/S  ,0.1165,N/S ,25,22,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.133792598,0.216581497,TRUE,0.094632463
2003,1941,r3i1p1,CCSM4,100,1938,1939,1916,1976,19.47063047,0.172705497,0.004951788,0.000592538,0.003580836,0.096727404,0.012059001,0.0005925,0.857,N/S  ,0.001667,0.003581,0.0674,*    ,0.08989,0.096727,0.1266,N/S  ,0.4931,N/S ,0.1266,N/S  ,0.3069,N/S ,38,22,FALSE,2.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.409211982,0.560071368,TRUE,0.075978093
2954,2857,r6i1p1,CCSM4,59,1938,1939,1916,1973,20.60187451,0.135862786,0.00337525,-0.003204957,0.00074975,0.155831192,0.015932342,-0.003205,0.304,N/S  ,0.05269,0.0007498,0.611,N/S  ,0.007928,0.1558312,0.00186,***  ,0.23897,N/S ,0.00186,***  ,0.007528,*** ,35,22,FALSE,2.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.338778132,1.146974801,TRUE,-0.019968406
614,592,r1i1p1,GISS-E2-H-CC,56,1938,1939,1913,1975,35.07651184,0.187173619,0.005018849,0.003343935,0.002061554,0.107965982,0.013312876,0.003344,0.067,*    ,0.1384,0.002062,0.132,N/S  ,0.0636,0.107966,0.00928,***  ,0.60702,N/S ,0.00928,***  ,0.0147,**  ,37,25,FALSE,2.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.291351456,0.576822645,TRUE,0.079207637
1784,1729,r2i1p1,MPI-ESM-LR,75,1939,1940,1908,1977,33.60609956,0.229756699,0.005491082,0.000728154,0.002904834,0.161994489,0.017883922,0.0007282,0.761,N/S  ,0.003234,0.002905,0.0953,*    ,0.07539,0.161994,0.00523,***  ,0.45547,N/S ,0.00523,***  ,0.01875,**  ,38,31,FALSE,3.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.386509731,0.705069709,TRUE,0.06776221
2754,2665,r5i1p1,CCSM4,87,1939,1940,1916,1971,21.33625593,0.140076957,0.004093618,0.003188141,0.000724041,0.093027135,0.013808858,0.003188,0.303,N/S  ,0.05034,0.000724,0.642,N/S  ,0.007309,0.093027,0.0548,*    ,0.4465,N/S ,0.0548,*    ,0.0733,*   ,32,23,FALSE,2.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.298094895,0.664114477,TRUE,0.047049822
2233,2160,r3i1p2,GISS-E2-H,94,1939,1940,1916,1985,26.72064699,0.12599177,0.002940228,0.003265494,0.001305613,0.059265529,0.010148945,0.003265,0.107,N/S  ,0.1189,0.001306,0.142,N/S  ,0.0484,0.0592655,0.114,N/S  ,0.427,N/S ,0.114,N/S  ,0.06464,*   ,46,23,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.232811491,0.470392066,TRUE,0.066726241
1968,1908,r2i1p3,GISS-E2-R,87,1939,1940,1914,1975,30.45751779,0.151950127,0.003936245,8.09551E-06,0.001521602,0.124003077,0.012272903,0.000008096,0.997,N/S  ,7.726E-07,0.001522,0.237,N/S  ,0.04094,0.124003,0.00225,***  ,0.53158,N/S ,0.00225,***  ,0.008793,*** ,36,25,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.262152385,0.816077482,TRUE,0.02794705
380,366,r1i1p1,CSIRO-Mk3-6-0,100,1940,1941,1914,1960,17.14795074,0.14074058,0.004444047,-0.000629961,0.000496617,0.143510714,0.014440173,-0.00063,0.828,N/S  ,0.002004,0.0004966,0.844,N/S  ,0.002219,0.1435107,0.0138,**   ,0.7968,N/S ,0.0138,**   ,0.03158,**  ,20,26,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.206508571,1.019682554,TRUE,-0.002770134
2095,2028,r3i1p1,GISS-E2-R,85,1940,1941,1861,1975,57.553903,0.20238934,0.002528275,0.000965225,-0.001115032,0.184238774,0.012087012,0.0009652,0.0398,**   ,0.05308,-0.001115,0.425,N/S  ,0.01941,0.184239,0.000003,**** ,0.196,N/S ,0.000003,**** ,0.000005,****,35,79,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.208954253,0.910318567,TRUE,0.018150566
952,919,r1i1p1,MIROC-ESM,100,1942,1943,1921,1963,19.16454269,0.156600058,0.005095171,-0.00327715,-0.000744412,0.1975875,0.019173653,-0.003277,0.335,N/S  ,0.04901,-0.0007444,0.801,N/S  ,0.003421,0.1975875,0.000697,**** ,0.569303,N/S ,0.000697,**** ,0.002437,*** ,21,21,FALSE,4.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.24018955,1.261733249,TRUE,-0.040987442
200,194,r1i1p1,BNU-ESM,100,1942,1943,1913,1977,31.09913729,0.239147394,0.00616834,0.002341532,0.002451559,0.161930246,0.006937388,0.002342,0.363,N/S  ,0.03074,0.002452,0.262,N/S  ,0.03789,0.16193,0.0103,**   ,0.9743,N/S ,0.0103,**   ,0.0346,**  ,35,29,FALSE,4.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.333063254,0.677114826,TRUE,0.077217148
1794,1738,r2i1p1,MPI-ESM-MR,100,1942,1943,1898,1954,19.21524434,0.196366878,0.004612714,0.002385778,-0.00702354,0.189666657,0.013569913,0.002386,0.0896,*    ,0.06707,-0.007024,0.325,N/S  ,0.09683,0.189667,0.0146,**   ,0.3152,N/S ,0.0146,**   ,0.02486,**  ,12,44,FALSE,3.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.140903668,0.965879067,TRUE,0.006700221
1935,1876,r2i1p3,GISS-E2-H,97,1943,1944,1916,1977,46.11400143,0.257711667,0.006785855,0.00345225,0.00130697,0.190176162,0.019815118,0.003452,0.0374,**   ,0.1621,0.001307,0.319,N/S  ,0.03101,0.190176,0.000002,**** ,0.312,N/S ,0.000002,**** ,0.000003,****,34,27,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.257436402,0.737941608,TRUE,0.067535505
189,184,r1i1p1,bcc-csm1-1-m,100,1944,1945,1906,1968,14.99731074,0.089648276,0.002097273,0.000435622,-0.001015614,0.094153238,0.011750613,0.0004356,0.708,N/S  ,0.003937,-0.001016,0.67,N/S  ,0.008389,0.094153,0.0273,**   ,0.5785,N/S ,0.0273,**   ,0.08077,*   ,24,38,FALSE,2.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.180849565,1.050251519,TRUE,-0.004504962
1380,1335,r2i1p1,CCSM4,50,1944,1945,1916,1976,22.46781512,0.170788389,0.005168079,0.003543422,0.003584243,0.064336132,0.013064257,0.003543,0.0554,*    ,0.134,0.003584,0.157,N/S  ,0.06562,0.06434,0.2513,N/S  ,0.99,N/S ,0.2513,N/S  ,0.5129,N/S ,32,28,FALSE,2.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.386434667,0.376700854,TRUE,0.106452257
2674,2587,r4i1p3,GISS-E2-R,100,1946,1947,1917,1977,23.92391448,0.14845802,0.003678055,0.000920491,-0.000927419,0.150156481,0.013627689,0.0009205,0.565,N/S  ,0.01242,-0.0009274,0.675,N/S  ,0.006164,0.1501565,0.0027,***  ,0.5079,N/S ,0.0027,***  ,0.008377,*** ,31,29,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.165025523,1.011440682,TRUE,-0.001698461
2883,2787,r5i1p3,GISS-E2-R,63,1946,1947,1916,1995,32.5628752,0.14983342,0.003069772,-0.001636395,0.001982422,0.124311816,0.011205407,-0.001636,0.283,N/S  ,0.04099,0.001982,0.0381,**   ,0.08834,0.1243118,0.00205,***  ,0.07176,*   ,0.00205,***  ,0.006689,*** ,49,30,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.488886901,0.829666813,TRUE,0.025521604
691,667,r1i1p1,GISS-E2-R-CC,53,1948,1949,1922,1985,19.74692623,0.12175532,0.003448219,0.001313413,0.002707646,0.053741167,0.010625844,0.001313,0.422,N/S  ,0.02703,0.002708,0.093,*    ,0.07854,0.053741,0.2323,N/S  ,0.6023,N/S ,0.2323,N/S  ,0.4762,N/S ,37,26,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.230936319,0.441386602,TRUE,0.068014153
3072,2971,r6i1p3,GISS-E2-R,79,1952,1953,1915,1977,23.10656078,0.123826837,0.003329583,0.001668054,0.001437615,0.074974198,0.014031199,0.001668,0.135,N/S  ,0.06266,0.001438,0.57,N/S  ,0.01427,0.0749742,0.0746,*    ,0.927,N/S ,0.0746,*    ,0.1727,N/S ,25,37,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.311950723,0.605476162,TRUE,0.048852639
788,761,r1i1p1,HadGEM2-ES,52,1953,1954,1936,1984,29.59157728,-0.279147308,-0.007228783,0.001266828,0.002657288,-0.332341893,-0.0286143,0.001267,0.777,N/S  ,0.005503,0.002657,0.251,N/S  ,0.0452,-0.332342,0.000003,**** ,0.806,N/S ,0.000003,**** ,0.000002,****,31,17,FALSE,4.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.268775277,1.190560982,TRUE,0.053194585
1795,1739,r2i1p1,MPI-ESM-MR,100,1954,1955,1942,1976,12.97668296,0.140903668,0.005935271,-0.00702354,0.002150973,0.154217939,0.014984275,-0.007024,0.325,N/S  ,0.09683,0.002151,0.482,N/S  ,0.02507,0.154218,0.0163,**   ,0.2492,N/S ,0.0163,**   ,0.05282,*   ,22,12,FALSE,3.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.19778897,1.094492011,TRUE,-0.013314271
822,794,r1i1p1,inmcm4,88,1957,1958,1924,1978,27.46551908,0.135380268,0.004214222,0.001902853,0.00358847,0.065214225,0.007199737,0.001903,0.082,*    ,0.09439,0.003588,0.173,N/S  ,0.09536,0.065214,0.0732,*    ,0.5105,N/S ,0.0732,*    ,0.0707,*   ,21,33,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.164239591,0.481711449,TRUE,0.070166043
381,367,r1i1p1,CSIRO-Mk3-6-0,100,1960,1961,1940,1996,27.14422334,-0.206508571,-0.003931549,0.000496617,0.004207024,-0.288639724,-0.028355006,0.0004966,0.844,N/S  ,0.002219,0.004207,0.024,**   ,0.1411,-0.28864,0.000002,**** ,0.36765,N/S ,0.000002,**** ,0,****,36,20,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.477518561,1.397713047,TRUE,0.082131153
1681,1629,r2i1p1,HadGEM2-ES,40,1961,1962,1915,1977,31.24857456,-0.260694947,-0.003681223,0.002443308,0.008364947,-0.386255089,-0.031452608,0.002443,0.0451,**   ,0.08817,0.008365,0.213,N/S  ,0.1085,-0.386255,0,**** ,0.333,N/S ,0,**** ,0,****,16,46,FALSE,4.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.193322767,1.48163627,TRUE,0.125560142
936,905,r1i1p1,IPSL-CM5B-LR,100,1961,1962,1936,1970,11.84490783,-0.1462925,-0.002999231,0.003957631,0.025932667,-0.323962607,-0.017875496,0.003958,0.0606,*    ,0.1448,0.02593,0.0892,*    ,0.3571,-0.32396,0.00003,**** ,0.0466,**  ,0.00003,**** ,0.000065,****,9,25,FALSE,2.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.397098992,2.214485411,TRUE,0.177670107
744,719,r1i1p1,HadGEM2-AO,76,1962,1963,1935,1984,26.24009678,-0.211967495,-0.005631229,-0.001481063,0.011740791,-0.328413521,-0.023313635,-0.001481,0.417,N/S  ,0.02654,0.011741,0.00191,***  ,0.3896,-0.328414,0,**** ,0.000516,****,0,**** ,0,****,22,27,FALSE,4.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.389684088,1.549357938,TRUE,0.116446026
485,467,r1i1p1,GFDL-CM3,66,1962,1963,1933,1977,32.52636824,-0.442292676,-0.012638613,0.000656834,0.018024586,-0.59500716,-0.058484145,0.0006568,0.804,N/S  ,0.002323,0.018025,0.0163,**   ,0.3691,-0.595007,0,**** ,0.0231,**  ,0,**** ,0,****,15,29,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.395994734,1.345279251,TRUE,0.152714484
1806,1749,r2i1p2,GISS-E2-H,61,1962,1963,1937,1972,21.49607713,-0.133792598,-0.003673827,0.002495341,0.004439636,-0.188168292,-0.014615533,0.002495,0.0588,*    ,0.1467,0.00444,0.41,N/S  ,0.08621,-0.188168,0.00001,**** ,0.71,N/S ,0.00001,**** ,0.000001,****,10,25,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.20448424,1.406417805,TRUE,0.054375694
953,920,r1i1p1,MIROC-ESM,100,1963,1964,1942,1975,21.66787002,-0.24018955,-0.009611189,-0.000744412,0.014765221,-0.32896559,-0.019478667,-0.0007444,0.801,N/S  ,0.003421,0.014765,0.0386,**   ,0.3617,-0.328966,0.000005,**** ,0.0387,**  ,0.000005,**** ,0.000022,****,12,21,FALSE,4.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.337359255,1.369608253,TRUE,0.08877604
2107,2039,r3i1p1,HadGEM2-ES,100,1963,1964,1915,1979,35.21635884,-0.220819863,-0.003569587,0.000478977,0.007444961,-0.29564074,-0.016917694,0.000479,0.599,N/S  ,0.006066,0.007445,0.116,N/S  ,0.1671,-0.295641,0,**** ,0.146,N/S ,0,**** ,0,****,16,48,FALSE,4.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.323078048,1.338832186,TRUE,0.074820877
2435,2356,r4i1p1,CSIRO-Mk3-6-0,99,1963,1964,1937,1979,31.43772065,-0.300612203,-0.010380989,-0.002594409,0.006616808,-0.324347767,-0.033408016,-0.002594,0.292,N/S  ,0.0461,0.006617,0.0468,**   ,0.2535,-0.324348,0,**** ,0.0656,*   ,0,**** ,0.000001,****,16,26,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.226615812,1.07895742,TRUE,0.023735564
2964,2866,r6i1p1,CSIRO-Mk3-6-0,100,1963,1964,1916,1974,26.45205463,-0.220848594,-0.003034212,0.000669866,0.017378894,-0.340277058,-0.015224355,0.0006699,0.519,N/S  ,0.009308,0.017379,0.04,**   ,0.3898,-0.340277,0.000003,**** ,0.066,*   ,0.000003,**** ,0.000001,****,11,47,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.192112345,1.540770769,TRUE,0.119428464
1073,1033,r1i1p2,GISS-E2-H,100,1963,1964,1920,1977,17.37966975,-0.101926046,-0.002086454,-0.000763484,0.015077954,-0.198593857,-0.010595353,-0.0007635,0.297,N/S  ,0.02648,0.015078,0.00357,***  ,0.5209,-0.198594,0.000003,**** ,0.000248,****,0.000003,**** ,0.000017,****,14,43,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.345450196,1.948411273,TRUE,0.096667811
2045,1981,r3i1p1,CSIRO-Mk3-6-0,100,1964,1965,1934,1980,26.26489252,-0.225032722,-0.006950738,-0.003653013,0.017186738,-0.318062112,-0.014596686,-0.003653,0.0213,**   ,0.1754,0.017187,0.0026,***  ,0.4881,-0.318062,0,**** ,0.00003,****,0,**** ,0,****,16,30,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.364359239,1.413403834,TRUE,0.09302939
422,406,r1i1p1,FGOALS_g2,47,1964,1965,1927,1977,27.88426829,0.167041481,0.005068188,0.002655079,0.007506172,0.066847307,0.009587259,0.002655,0.0111,**   ,0.1705,0.007506,0.036,**   ,0.3413,0.066847,0.1024,N/S  ,0.2895,N/S ,0.1024,N/S  ,0.005717,*** ,13,37,FALSE,3.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.190724074,0.400183874,TRUE,0.100194174
190,185,r1i1p1,bcc-csm1-1-m,100,1968,1969,1944,1985,22.51647216,0.180849565,0.006877951,-0.001015614,0.009235666,0.109339181,0.013752308,-0.001016,0.67,N/S  ,0.008389,0.009236,0.0209,**   ,0.3073,0.109339,0.0333,**   ,0.0263,**  ,0.0333,**   ,0.001733,*** ,17,24,FALSE,2.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.249165611,0.604586364,TRUE,0.071510384
1560,1510,r2i1p1,GISS-E2-H,85,1969,1970,1934,1995,35.40693418,0.21957528,0.005693363,-0.000519149,0.0071693,0.129687792,0.019501276,-0.0005191,0.63,N/S  ,0.007109,0.007169,0.0197,**   ,0.2065,0.129688,0.00555,***  ,0.00569,*** ,0.00555,***  ,0.000067,****,26,35,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.387535432,0.590630202,TRUE,0.089887488
2839,2745,r5i1p2,GISS-E2-R,91,1969,1970,1917,1998,23.30882145,0.105720063,0.001823041,-0.000501253,0.003389039,0.067670045,0.013559827,-0.0005013,0.435,N/S  ,0.01226,0.003389,0.119,N/S  ,0.08781,0.06767,0.0714,*    ,0.0437,**  ,0.0714,*    ,0.001606,*** ,29,52,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.380257999,0.640087067,TRUE,0.038050018
985,950,r1i1p1,MPI-ESM-LR,100,1970,1971,1908,1997,66.08864249,0.479906262,0.00771148,0.001910364,0.008232924,0.306228692,0.022779657,0.00191,0.00546,***  ,0.1217,0.008233,0.0613,*    ,0.1331,0.306229,0.000001,**** ,0.04536,**  ,0.000001,**** ,0,****,27,62,FALSE,3.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.443291093,0.638101055,TRUE,0.17367757
995,959,r1i1p1,MPI-ESM-MR,100,1970,1971,1919,1988,35.86602918,0.23820833,0.004699746,0.001585058,0.003639343,0.164043563,0.028139445,0.001585,0.114,N/S  ,0.05022,0.003639,0.353,N/S  ,0.05402,0.164044,0.00457,***  ,0.65642,N/S ,0.00457,***  ,0.000255,****,18,51,FALSE,3.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.257227859,0.688655863,TRUE,0.074164767
937,906,r1i1p1,IPSL-CM5B-LR,100,1970,1971,1961,1996,21.95609251,0.397098992,0.015634345,0.025932667,0.005414193,0.219249478,0.034597379,0.02593,0.0892,*    ,0.3571,0.005414,0.129,N/S  ,0.09325,0.219249,0.0241,**   ,0.2244,N/S ,0.0241,**   ,0.001373,*** ,26,9,FALSE,2.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.316631162,0.552128014,TRUE,0.177849514
2778,2687,r5i1p1,GISS-E2-H,77,1970,1971,1928,1995,46.6550846,0.272104409,0.006494157,0.001590503,0.007718808,0.139206237,0.021116616,0.00159,0.0569,*    ,0.08771,0.007719,0.0095,***  ,0.2582,0.139206,0.000915,**** ,0.012565,**  ,0.000915,**** ,0.000002,****,25,42,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.403428559,0.511591258,TRUE,0.132898172
285,275,r1i1p1,CESM1-CAM5,95,1971,1972,1914,1997,53.30957291,0.238254515,0.003959861,0.000677741,0.001217023,0.202676594,0.019816085,0.0006777,0.255,N/S  ,0.02348,0.001217,0.646,N/S  ,0.008948,0.2026766,0.000002,**** ,0.811,N/S ,0.000002,**** ,0,****,26,57,FALSE,4.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.457634264,0.850672626,TRUE,0.035577921
2498,2415,r4i1p1,IPSL-CM5A-LR,99,1971,1972,1920,1986,35.70574265,0.307567702,0.005384478,0.000715602,0.012312804,0.191102184,0.033307583,0.0007156,0.522,N/S  ,0.008411,0.012313,0.107,N/S  ,0.1874,0.191102,0.00951,***  ,0.10698,N/S ,0.00951,***  ,0.000002,****,15,51,FALSE,4.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.273837641,0.621333719,TRUE,0.116465518
