"Seq","Source","BreakSet","DatasetNo","SetNo","SetNoInData","Type","Model","Treat","%BreakSet","Year","Predecessor","Successor","%SegmentFound","Ti","Shift","%YearOverall","Modal Year","ModalValue","SecondModalYear","SecondModalValue","SegmentTrend","PreTrend",PostTrend","ShiftFromTrends","30YearTrend","15YrTi","15YearShift","30Yr Mode","30YrModePct","30YrMode2","30YrMode2%","Stability",":","ModelGroup","GroupCode","GroupNum","Model","GroupModNum","ModelNum","EnsembleCode","EnsembleNum","Scenario",":","Byear","slope1","Pr(slope1)","Sig(slope1)","Rsq(slope1)","slope2","Pr(slope2)","Sig(slope2)","Rsq(slope2)","non-trend-shift","Pr(non-trend-shift)","Sig(non-trend-shift)",":","PrTrends","sig(Trends)","Pr(shifts)","sig(shifts)",Pr(Regime)","sig(Regime)","Modal"
1508,r3i1p1_CSIRO-Mk3-6-0_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_121.final.csv,"[1861.0, 1934, 1964, 1980, 2001, 2031, 2041, 2056, 2074, 2083, 2100.0]",34,131,1,r3i1p1,CSIRO-Mk3-6-0,RCP6,100,2001,1980,2031,100,41.3999157692,0.491694867271,100,2001,0.82,1997,0.11,0.0157376825041,0.0177105194827,0.00256037615789,0.27371642315,0.0398570894616,11.1367329718,0.342577974024,2001,0.95,1997,0.02,0.67 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r3i1p1 , 1103 , RCP6 ,":" , 2001.0 , 0.017711 , 0.000027,**** , 0.6134 , 0.00256 , 0.176000,N/S  , 0.06454 , 0.273716 , 0.000002,**** , : , 0.000156,****, 0.000002,**** , 0.000000,****,"Y"
1509,r3i1p1_CSIRO-Mk3-6-0_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_121.final.csv,"[1861.0, 1934, 1964, 1980, 2001, 2031, 2041, 2056, 2074, 2083, 2100.0]",34,131,1,r3i1p1,CSIRO-Mk3-6-0,RCP6,100,2031,2001,2041,100,30.9070393804,0.390285727741,100,2031,1.0,0,0,0.0121859918696,0.00256037615789,0.00842959091011,0.306521462372,0.0364828112749,12.8482020975,0.379522348623,2031,1.0,0,0,0.99 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r3i1p1 , 1103 , RCP6 ,":" , 2031.0 , 0.00256 , 0.176000,N/S  , 0.06454 , 0.00843 , 0.415000,N/S  , 0.08454 , 0.306521 , 0.000062,**** , : , 0.554000,N/S , 0.000062,**** , 0.000000,****,"Y"
1510,r3i1p1_CSIRO-Mk3-6-0_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_121.final.csv,"[1861.0, 1934, 1964, 1980, 2001, 2031, 2041, 2056, 2074, 2083, 2100.0]",34,131,1,r3i1p1,CSIRO-Mk3-6-0,RCP6,100,2041,2031,2056,100,14.9106888306,0.261617140269,100,2041,0.75,2040,0.21,0.0176082057679,0.00842959091011,0.00953955059361,0.146072463919,0.0199706164208,10.1265330621,0.199748782027,2040,0.75,2041,0.23,0.37 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r3i1p1 , 1103 , RCP6 ,":" , 2041.0 , 0.00843 , 0.415000,N/S  , 0.08454 , 0.00954 , 0.167000,N/S  , 0.1416 , 0.146072 , 0.087600,*    , : , 0.931500,N/S , 0.087600,*    , 0.210300,N/S ,"Y"
1511,r3i1p1_CSIRO-Mk3-6-0_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_121.final.csv,"[1861.0, 1934, 1964, 1980, 2001, 2031, 2041, 2056, 2074, 2083, 2100.0]",34,131,1,r3i1p1,CSIRO-Mk3-6-0,RCP6,100,2056,2041,2074,100,21.237241796,0.413323451282,100,2056,0.95,2062,0.03,0.0227271861078,0.00953955059361,0.0195249337816,0.161579506407,0.022613128677,6.45085190268,0.267901634242,2056,0.81,2055,0.14,0.8 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r3i1p1 , 1103 , RCP6 ,":" , 2056.0 , 0.00954 , 0.167000,N/S  , 0.1416 , 0.019525 , 0.009110,***  , 0.3547 , 0.16158 , 0.084420,*    , : , 0.314850,N/S , 0.084420,*    , 0.160300,N/S ,"Y"
1512,r3i1p1_CSIRO-Mk3-6-0_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_121.final.csv,"[1861.0, 1934, 1964, 1980, 2001, 2031, 2041, 2056, 2074, 2083, 2100.0]",34,131,1,r3i1p1,CSIRO-Mk3-6-0,RCP6,100,2074,2056,2083,100,16.6362280707,0.449034615496,100,2074,0.61,2075,0.32,0.0296951292225,0.0195249337816,0.0485848749996,0.0388383637747,0.0363198749986,11.3249739963,0.318501539924,2075,0.8,2078,0.09,0.49 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r3i1p1 , 1103 , RCP6 ,":" , 2074.0 , 0.019525 , 0.009110,***  , 0.3547 , 0.048585 , 0.000132,**** , 0.8906 , 0.03884 , 0.717650,N/S  , : , 0.100180,N/S , 0.717650,N/S  , 0.084570,*   ,"Y"
1513,r3i1p1_CSIRO-Mk3-6-0_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_121.final.csv,"[1861.0, 1934, 1964, 1980, 2001, 2031, 2041, 2056, 2074, 2083, 2100.0]",34,131,1,r3i1p1,CSIRO-Mk3-6-0,RCP6,100,2083,2074,2100.0,100,18.6439171814,0.477466069795,100,2083,0.94,2086,0.03,0.031383956696,0.0485848749996,0.0162449530224,0.134697796452,0.0493456556383,10.9941155808,0.404858795149,2083,0.78,2082,0.11,0.42 ,":" , CSIRO-QCCCE , au2 , 012 , CSIRO-Mk3-6-0 , 01 , 01201 , r3i1p1 , 1103 , RCP6 ,":" , 2083.0 , 0.048585 , 0.000132,**** , 0.8906 , 0.01624 , 0.011700,**   , 0.3545 , 0.134698 , 0.100240,N/S  , : , 0.026720,**  , 0.100240,N/S  , 0.004164,*** ,"Y"
"Seq","Source","BreakSet","DatasetNo","SetNo","SetNoInData","Type","Model","Treat","%BreakSet","Year","Predecessor","Successor","%SegmentFound","Ti","Shift","%YearOverall","Modal Year","ModalValue","SecondModalYear","SecondModalValue","SegmentTrend","PreTrend",PostTrend","ShiftFromTrends","30YearTrend","15YrTi","15YearShift","30Yr Mode","30YrModePct","30YrMode2","30YrMode2%","Stability",":","ModelGroup","GroupCode","GroupNum","Model","GroupModNum","ModelNum","EnsembleCode","EnsembleNum","Scenario",":","Byear","slope1","Pr(slope1)","Sig(slope1)","Rsq(slope1)","slope2","Pr(slope2)","Sig(slope2)","Rsq(slope2)","non-trend-shift","Pr(non-trend-shift)","Sig(non-trend-shift)",":","PrTrends","sig(Trends)","Pr(shifts)","sig(shifts)",Pr(Regime)","sig(Regime)","Modal"
1514,r3i1p1_FIO-ESM_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_131.final.csv,"[1861.0, 1913, 1951, 1976, 1987, 2001, 2027, 2045, 2057, 2071, 2084, 2100.0]",35,132,1,r3i1p1,FIO-ESM,RCP6,100,1913,1861.0,1951,100,29.0505513524,0.157827421373,100,1913,0.97,1916,0.01,0.00296156495185,0.000962891200394,0.0032024617023,0.0707901502328,0.00967070588222,2.91033761942,0.129953046478,1913,0.8,1916,0.08,0.92 ,":" , FIO , cn4 , 034 , FIO-ESM , 01 , 03401 , r3i1p1 , 1103 , RCP6 ,":" , 1913.0 , 0.0009629 , 0.350000,N/S  , 0.01716 , 0.003202 , 0.058300,*    , 0.09606 , 0.07079 , 0.144500,N/S  , : , 0.252800,N/S , 0.144500,N/S  , 0.091810,*   ,"Y"
1515,r3i1p1_FIO-ESM_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_131.final.csv,"[1861.0, 1913, 1951, 1976, 1987, 2001, 2027, 2045, 2057, 2071, 2084, 2100.0]",35,132,1,r3i1p1,FIO-ESM,RCP6,100,1951,1913,1976,100,31.9045001675,0.212594142898,100,1951,0.98,1952,0.02,0.00581171514984,0.0032024617023,0.00438256730724,0.0958624808888,0.0112495833328,6.08866595836,0.137039425743,1952,0.57,1951,0.43,0.53 ,":" , FIO , cn4 , 034 , FIO-ESM , 01 , 03401 , r3i1p1 , 1103 , RCP6 ,":" , 1951.0 , 0.003202 , 0.058300,*    , 0.09606 , 0.004383 , 0.046700,**   , 0.1611 , 0.095862 , 0.066300,*    , : , 0.704100,N/S , 0.066300,*    , 0.099510,*   ,"Y"
1516,r3i1p1_FIO-ESM_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_131.final.csv,"[1861.0, 1913, 1951, 1976, 1987, 2001, 2027, 2045, 2057, 2071, 2084, 2100.0]",35,132,1,r3i1p1,FIO-ESM,RCP6,100,1976,1951,1987,100,19.0863005939,0.218786568971,100,1976,0.96,1974,0.03,0.00949892739187,0.00438256730724,0.00941424242121,0.110345037795,0.00949495588361,5.08657947549,0.119590157117,1976,0.94,1974,0.03,0.91 ,":" , FIO , cn4 , 034 , FIO-ESM , 01 , 03401 , r3i1p1 , 1103 , RCP6 ,":" , 1976.0 , 0.004383 , 0.046700,**   , 0.1611 , 0.009414 , 0.446000,N/S  , 0.06588 , 0.110345 , 0.120000,N/S  , : , 0.584000,N/S , 0.120000,N/S  , 0.058850,*   ,"Y"
1517,r3i1p1_FIO-ESM_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_131.final.csv,"[1861.0, 1913, 1951, 1976, 1987, 2001, 2027, 2045, 2057, 2071, 2084, 2100.0]",35,132,1,r3i1p1,FIO-ESM,RCP6,100,1987,1976,2001,100,12.9960861291,0.275669372273,100,1987,0.87,1984,0.07,0.0184048564089,0.00941424242121,0.0080692802183,0.16585055529,0.0239156973031,7.0235302008,0.259395560104,1984,0.86,1987,0.08,0.62 ,":" , FIO , cn4 , 034 , FIO-ESM , 01 , 03401 , r3i1p1 , 1103 , RCP6 ,":" , 1987.0 , 0.009414 , 0.446000,N/S  , 0.06588 , 0.008069 , 0.399000,N/S  , 0.05986 , 0.165851 , 0.133000,N/S  , : , 0.931000,N/S , 0.133000,N/S  , 0.302100,N/S ,"Y"
1518,r3i1p1_FIO-ESM_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_131.final.csv,"[1861.0, 1913, 1951, 1976, 1987, 2001, 2027, 2045, 2057, 2071, 2084, 2100.0]",35,132,1,r3i1p1,FIO-ESM,RCP6,100,2001,1987,2027,100,24.0965327128,0.319305926727,100,2001,1.0,0,0,0.0136946488431,0.0080692802183,0.00904598660997,0.143708868506,0.0232648529429,6.70370151866,0.219422439458,2001,0.91,1995,0.05,0.88 ,":" , FIO , cn4 , 034 , FIO-ESM , 01 , 03401 , r3i1p1 , 1103 , RCP6 ,":" , 2001.0 , 0.008069 , 0.399000,N/S  , 0.05986 , 0.009046 , 0.001060,***  , 0.3658 , 0.1437089 , 0.052530,*    , : , 0.902050,N/S , 0.052530,*    , 0.112800,N/S ,"Y"
1519,r3i1p1_FIO-ESM_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_131.final.csv,"[1861.0, 1913, 1951, 1976, 1987, 2001, 2027, 2045, 2057, 2071, 2084, 2100.0]",35,132,1,r3i1p1,FIO-ESM,RCP6,100,2027,2001,2045,100,30.4260541639,0.337312636826,100,2027,1.0,0,0,0.0134993064954,0.00904598660997,0.00771411420582,0.150437389409,0.0156280465705,7.75969079842,0.188327533495,2027,0.98,2029,0.01,0.98 ,":" , FIO , cn4 , 034 , FIO-ESM , 01 , 03401 , r3i1p1 , 1103 , RCP6 ,":" , 2027.0 , 0.009046 , 0.001060,***  , 0.3658 , 0.007714 , 0.091300,*    , 0.1679 , 0.150437 , 0.013500,**   , : , 0.787400,N/S , 0.013500,**   , 0.038300,**  ,"Y"
1520,r3i1p1_FIO-ESM_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_131.final.csv,"[1861.0, 1913, 1951, 1976, 1987, 2001, 2027, 2045, 2057, 2071, 2084, 2100.0]",35,132,1,r3i1p1,FIO-ESM,RCP6,100,2045,2027,2057,100,16.9961896586,0.224502482313,100,2045,0.87,2043,0.09,0.012305642194,0.00771411420582,-0.00251277972291,0.175566523363,0.0219432352951,9.72281700114,0.207254306443,2046,0.77,2045,0.22,0.49 ,":" , FIO , cn4 , 034 , FIO-ESM , 01 , 03401 , r3i1p1 , 1103 , RCP6 ,":" , 2045.0 , 0.007714 , 0.091300,*    , 0.1679 , -0.002513 , 0.751000,N/S  , 0.01056 , 0.175567 , 0.021000,**   , : , 0.261000,N/S , 0.021000,**   , 0.064870,*   ,"Y"
1521,r3i1p1_FIO-ESM_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_131.final.csv,"[1861.0, 1913, 1951, 1976, 1987, 2001, 2027, 2045, 2057, 2071, 2084, 2100.0]",35,132,1,r3i1p1,FIO-ESM,RCP6,100,2057,2045,2071,100,13.2271554433,0.160581241997,100,2057,0.79,2062,0.1,0.0104800071226,-0.00251277972291,0.0100205549459,0.0982692414618,0.0085990600507,5.56022518764,0.113977357975,2057,0.83,2062,0.06,0.85 ,":" , FIO , cn4 , 034 , FIO-ESM , 01 , 03401 , r3i1p1 , 1103 , RCP6 ,":" , 2057.0 , -0.002513 , 0.751000,N/S  , 0.01056 , 0.010021 , 0.022400,**   , 0.3638 , 0.098269 , 0.110000,N/S  , : , 0.133000,N/S , 0.110000,N/S  , 0.109600,N/S ,"Y"
1522,r3i1p1_FIO-ESM_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_131.final.csv,"[1861.0, 1913, 1951, 1976, 1987, 2001, 2027, 2045, 2057, 2071, 2084, 2100.0]",35,132,1,r3i1p1,FIO-ESM,RCP6,100,2071,2057,2084,100,17.7596712835,0.221430132645,100,2071,0.92,2072,0.08,0.0150331028698,0.0100205549459,0.0122217170332,0.0704154038442,0.0148546409316,8.29075385763,0.151739559795,2071,0.9,2072,0.07,0.92 ,":" , FIO , cn4 , 034 , FIO-ESM , 01 , 03401 , r3i1p1 , 1103 , RCP6 ,":" , 2071.0 , 0.010021 , 0.022400,**   , 0.3638 , 0.012222 , 0.051100,*    , 0.3033 , 0.070415 , 0.187400,N/S  , : , 0.743100,N/S , 0.187400,N/S  , 0.365100,N/S ,"Y"
1523,r3i1p1_FIO-ESM_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_131.final.csv,"[1861.0, 1913, 1951, 1976, 1987, 2001, 2027, 2045, 2057, 2071, 2084, 2100.0]",35,132,1,r3i1p1,FIO-ESM,RCP6,100,2084,2071,2100.0,100,20.8354052567,0.340822230913,100,2084,1.0,0,0,0.0199536436782,0.0122217170332,0.00831568137339,0.19689229555,0.0306652058827,9.91030191074,0.281786456312,2084,0.96,2087,0.03,0.96 ,":" , FIO , cn4 , 034 , FIO-ESM , 01 , 03401 , r3i1p1 , 1103 , RCP6 ,":" , 2084.0 , 0.012222 , 0.051100,*    , 0.3033 , 0.008316 , 0.188000,N/S  , 0.1206 , 0.196892 , 0.011000,**   , : , 0.664000,N/S , 0.011000,**   , 0.029670,**  ,"Y"
"Seq","Source","BreakSet","DatasetNo","SetNo","SetNoInData","Type","Model","Treat","%BreakSet","Year","Predecessor","Successor","%SegmentFound","Ti","Shift","%YearOverall","Modal Year","ModalValue","SecondModalYear","SecondModalValue","SegmentTrend","PreTrend",PostTrend","ShiftFromTrends","30YearTrend","15YrTi","15YearShift","30Yr Mode","30YrModePct","30YrMode2","30YrMode2%","Stability",":","ModelGroup","GroupCode","GroupNum","Model","GroupModNum","ModelNum","EnsembleCode","EnsembleNum","Scenario",":","Byear","slope1","Pr(slope1)","Sig(slope1)","Rsq(slope1)","slope2","Pr(slope2)","Sig(slope2)","Rsq(slope2)","non-trend-shift","Pr(non-trend-shift)","Sig(non-trend-shift)",":","PrTrends","sig(Trends)","Pr(shifts)","sig(shifts)",Pr(Regime)","sig(Regime)","Modal"
1524,r3i1p1_HadGEM2-ES_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_143.final.csv,"[1861.0, 1915, 1963, 1979, 1997, 2011, 2030, 2037, 2047, 2055, 2067, 2077, 2088, 2100.0]",36,133,1,r3i1p1,HadGEM2-ES,RCP6,100,1915,1861.0,1963,100,53.1709746387,0.253081373173,100,1915,1.0,0,0,0.00356110781019,-0.00105977609431,0.000478977420178,0.27030487518,0.0170586715701,9.30564618252,0.197077394132,1914,0.74,1915,0.26,0.7 ,":" , MOHC , uk1 , 121 , HadGEM2-ES , 04 , 12104 , r3i1p1 , 1103 , RCP6 ,":" , 1915.0 , -0.00106 , 0.400000,N/S  , 0.01338 , 0.000479 , 0.599000,N/S  , 0.006066 , 0.270305 , 0.000000,**** , : , 0.354000,N/S , 0.000000,**** , 0.000000,****,"Y"
1525,r3i1p1_HadGEM2-ES_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_143.final.csv,"[1861.0, 1915, 1963, 1979, 1997, 2011, 2030, 2037, 2047, 2055, 2067, 2077, 2088, 2100.0]",36,133,1,r3i1p1,HadGEM2-ES,RCP6,100,1963,1915,1979,100,35.2316779334,-0.220912805878,100,1963,0.99,1958,0.01,-0.00356958669132,0.000478977420178,0.00744496078097,-0.295640740175,-0.0169176936247,7.7665437277,-0.19624222706,1963,0.96,1958,0.02,0.99 ,":" , MOHC , uk1 , 121 , HadGEM2-ES , 04 , 12104 , r3i1p1 , 1103 , RCP6 ,":" , 1963.0 , 0.000479 , 0.599000,N/S  , 0.006066 , 0.007445 , 0.116000,N/S  , 0.1671 , -0.295641 , 0.000000,**** , : , 0.146000,N/S , 0.000000,**** , 0.000000,****,"Y"
1526,r3i1p1_HadGEM2-ES_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_143.final.csv,"[1861.0, 1915, 1963, 1979, 1997, 2011, 2030, 2037, 2047, 2055, 2067, 2077, 2088, 2100.0]",36,133,1,r3i1p1,HadGEM2-ES,RCP6,100,1979,1963,1997,100,26.6487185885,0.324015633243,100,1979,0.98,1978,0.02,0.0163866297416,0.00744496078097,0.00920978500237,0.180501908356,0.0257135294104,12.7997428524,0.261929298016,1978,0.56,1979,0.44,0.89 ,":" , MOHC , uk1 , 121 , HadGEM2-ES , 04 , 12104 , r3i1p1 , 1103 , RCP6 ,":" , 1979.0 , 0.007445 , 0.116000,N/S  , 0.1671 , 0.00921 , 0.003670,***  , 0.4192 , 0.180502 , 0.000834,**** , : , 0.727482,N/S , 0.000834,**** , 0.003405,*** ,"Y"
1527,r3i1p1_HadGEM2-ES_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_143.final.csv,"[1861.0, 1915, 1963, 1979, 1997, 2011, 2030, 2037, 2047, 2055, 2067, 2077, 2088, 2100.0]",36,133,1,r3i1p1,HadGEM2-ES,RCP6,100,1997,1979,2011,100,25.8795789166,0.372870205243,100,1997,0.95,1999,0.02,0.0204003086814,0.00920978500237,0.0189080677649,0.152035809982,0.0289825784327,11.4326201338,0.267025520621,1997,0.78,1999,0.12,0.69 ,":" , MOHC , uk1 , 121 , HadGEM2-ES , 04 , 12104 , r3i1p1 , 1103 , RCP6 ,":" , 1997.0 , 0.00921 , 0.003670,***  , 0.4192 , 0.018908 , 0.000198,**** , 0.6983 , 0.152036 , 0.001020,***  , : , 0.044460,**  , 0.001020,***  , 0.000191,****,"Y"
1528,r3i1p1_HadGEM2-ES_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_143.final.csv,"[1861.0, 1915, 1963, 1979, 1997, 2011, 2030, 2037, 2047, 2055, 2067, 2077, 2088, 2100.0]",36,133,1,r3i1p1,HadGEM2-ES,RCP6,100,2011,1997,2030,100,26.3491381784,0.411708798902,100,2011,0.85,2012,0.15,0.0209453267044,0.0189080677649,0.00638355116875,0.224752332933,0.0298160024523,11.8883201459,0.320167381532,2012,0.67,2011,0.33,0.7 ,":" , MOHC , uk1 , 121 , HadGEM2-ES , 04 , 12104 , r3i1p1 , 1103 , RCP6 ,":" , 2011.0 , 0.018908 , 0.000198,**** , 0.6983 , 0.006384 , 0.121000,N/S  , 0.1355 , 0.224752 , 0.000341,**** , : , 0.053934,*   , 0.000341,**** , 0.000128,****,"Y"
1529,r3i1p1_HadGEM2-ES_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_143.final.csv,"[1861.0, 1915, 1963, 1979, 1997, 2011, 2030, 2037, 2047, 2055, 2067, 2077, 2088, 2100.0]",36,133,1,r3i1p1,HadGEM2-ES,RCP6,100,2030,2011,2037,100,13.364194525,0.220482855298,100,2030,0.68,2027,0.27,0.0129897601145,0.00638355116875,0.0270069940503,0.0541095996381,0.0275656850512,9.38794803556,0.232352636327,2032,0.57,2030,0.21,0.33 ,":" , MOHC , uk1 , 121 , HadGEM2-ES , 04 , 12104 , r3i1p1 , 1103 , RCP6 ,":" , 2030.0 , 0.006384 , 0.121000,N/S  , 0.1355 , 0.02701 , 0.079900,*    , 0.49 , 0.05411 , 0.524000,N/S  , : , 0.238000,N/S , 0.524000,N/S  , 0.080770,*   ,"Y"
1530,r3i1p1_HadGEM2-ES_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_143.final.csv,"[1861.0, 1915, 1963, 1979, 1997, 2011, 2030, 2037, 2047, 2055, 2067, 2077, 2088, 2100.0]",36,133,1,r3i1p1,HadGEM2-ES,RCP6,100,2037,2030,2047,100,12.9589269957,0.360362279361,100,2037,0.92,2036,0.04,0.0387900306364,0.0270069940503,0.0293415555533,0.119013557536,0.040589120099,12.2974267109,0.353353333284,2037,0.59,2036,0.41,0.5 ,":" , MOHC , uk1 , 121 , HadGEM2-ES , 04 , 12104 , r3i1p1 , 1103 , RCP6 ,":" , 2037.0 , 0.02701 , 0.079900,*    , 0.49 , 0.029342 , 0.000034,**** , 0.8954 , 0.119014 , 0.022500,**   , : , 0.826300,N/S , 0.022500,**   , 0.065520,*   ,"Y"
1531,r3i1p1_HadGEM2-ES_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_143.final.csv,"[1861.0, 1915, 1963, 1979, 1997, 2011, 2030, 2037, 2047, 2055, 2067, 2077, 2088, 2100.0]",36,133,1,r3i1p1,HadGEM2-ES,RCP6,100,2047,2037,2055,100,14.059809425,0.342620325687,100,2047,0.76,2045,0.12,0.0353294986229,0.0293415555533,0.0250657043673,0.0962599345146,0.0363388774494,12.594462414,0.314227470517,2047,0.97,2046,0.02,0.43 ,":" , MOHC , uk1 , 121 , HadGEM2-ES , 04 , 12104 , r3i1p1 , 1103 , RCP6 ,":" , 2047.0 , 0.029342 , 0.000034,**** , 0.8954 , 0.025066 , 0.000198,**** , 0.9151 , 0.09626 , 0.003130,***  , : , 0.429060,N/S , 0.003130,***  , 0.010840,**  ,"Y"
1532,r3i1p1_HadGEM2-ES_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_143.final.csv,"[1861.0, 1915, 1963, 1979, 1997, 2011, 2030, 2037, 2047, 2055, 2067, 2077, 2088, 2100.0]",36,133,1,r3i1p1,HadGEM2-ES,RCP6,100,2055,2047,2067,100,15.9538110182,0.289907504022,100,2055,0.97,2056,0.02,0.0251766591504,0.0250657043673,0.0126102593258,0.119604425509,0.0274059289234,12.7978388624,0.256137620424,2055,0.97,2054,0.03,0.56 ,":" , MOHC , uk1 , 121 , HadGEM2-ES , 04 , 12104 , r3i1p1 , 1103 , RCP6 ,":" , 2055.0 , 0.025066 , 0.000198,**** , 0.9151 , 0.01261 , 0.012000,**   , 0.4836 , 0.119604 , 0.004700,***  , : , 0.101720,N/S , 0.004700,***  , 0.002666,*** ,"Y"
1533,r3i1p1_HadGEM2-ES_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_143.final.csv,"[1861.0, 1915, 1963, 1979, 1997, 2011, 2030, 2037, 2047, 2055, 2067, 2077, 2088, 2100.0]",36,133,1,r3i1p1,HadGEM2-ES,RCP6,100,2067,2055,2077,100,18.3543245871,0.400437049358,100,2067,0.74,2068,0.26,0.0307009001515,0.0126102593258,0.0161737070774,0.242489004222,0.0364626666675,13.0974621251,0.353557381369,2067,0.91,2068,0.09,0.74 ,":" , MOHC , uk1 , 121 , HadGEM2-ES , 04 , 12104 , r3i1p1 , 1103 , RCP6 ,":" , 2067.0 , 0.01261 , 0.012000,**   , 0.4836 , 0.016174 , 0.119000,N/S  , 0.2754 , 0.242489 , 0.000615,**** , : , 0.705446,N/S , 0.000615,**** , 0.001498,*** ,"Y"
1534,r3i1p1_HadGEM2-ES_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_143.final.csv,"[1861.0, 1915, 1963, 1979, 1997, 2011, 2030, 2037, 2047, 2055, 2067, 2077, 2088, 2100.0]",36,133,1,r3i1p1,HadGEM2-ES,RCP6,100,2077,2067,2088,100,16.6090719745,0.394902932066,100,2077,0.97,2075,0.02,0.0333653398261,0.0161737070774,0.0249432878792,0.170526212073,0.0357243615179,12.7875164044,0.336190645579,2077,1.0,0,0,0.78 ,":" , MOHC , uk1 , 121 , HadGEM2-ES , 04 , 12104 , r3i1p1 , 1103 , RCP6 ,":" , 2077.0 , 0.016174 , 0.119000,N/S  , 0.2754 , 0.024943 , 0.000290,**** , 0.7837 , 0.170526 , 0.009450,***  , : , 0.379430,N/S , 0.009450,***  , 0.023970,**  ,"Y"
1535,r3i1p1_HadGEM2-ES_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_143.final.csv,"[1861.0, 1915, 1963, 1979, 1997, 2011, 2030, 2037, 2047, 2055, 2067, 2077, 2088, 2100.0]",36,133,1,r3i1p1,HadGEM2-ES,RCP6,100,2088,2077,2100.0,100,18.0782080081,0.494850587268,100,2088,0.76,2089,0.19,0.0394498608374,0.0249432878792,0.0324843560621,0.157078194439,0.0456775379915,12.5281752578,0.402774766135,2088,0.84,2089,0.1,0.9 ,":" , MOHC , uk1 , 121 , HadGEM2-ES , 04 , 12104 , r3i1p1 , 1103 , RCP6 ,":" , 2088.0 , 0.024943 , 0.000290,**** , 0.7837 , 0.032484 , 0.000613,**** , 0.7069 , 0.157078 , 0.009720,***  , : , 0.375160,N/S , 0.009720,***  , 0.024430,**  ,"Y"
"Seq","Source","BreakSet","DatasetNo","SetNo","SetNoInData","Type","Model","Treat","%BreakSet","Year","Predecessor","Successor","%SegmentFound","Ti","Shift","%YearOverall","Modal Year","ModalValue","SecondModalYear","SecondModalValue","SegmentTrend","PreTrend",PostTrend","ShiftFromTrends","30YearTrend","15YrTi","15YearShift","30Yr Mode","30YrModePct","30YrMode2","30YrMode2%","Stability",":","ModelGroup","GroupCode","GroupNum","Model","GroupModNum","ModelNum","EnsembleCode","EnsembleNum","Scenario",":","Byear","slope1","Pr(slope1)","Sig(slope1)","Rsq(slope1)","slope2","Pr(slope2)","Sig(slope2)","Rsq(slope2)","non-trend-shift","Pr(non-trend-shift)","Sig(non-trend-shift)",":","PrTrends","sig(Trends)","Pr(shifts)","sig(shifts)",Pr(Regime)","sig(Regime)","Modal"
